Time, Value, Peak Time, Peak Data, SDNN Time, SDNN Data, RMSSD Time, RMSSD Data, LF/HF Ratio Time, LF/HF Ratio Data, LF_Power, HF_Power, PPI
0:0:1:250, 1670, 0:0:1:250, 0, 0:0:1:250, 0, 0:0:1:250, 0, 0:0:1:250, 0, 0, 0, 0
0:0:1:251, 1658, 0:0:1:251, 0, 0:0:1:251, 0, 0:0:1:251, 0, 0:0:1:251, 0, 0, 0, 0
0:0:1:251, 1642, 0:0:1:251, 0, 0:0:1:251, 0, 0:0:1:251, 0, 0:0:1:251, 0, 0, 0, 0
0:0:1:252, 1623, 0:0:1:252, 0, 0:0:1:252, 0, 0:0:1:252, 0, 0:0:1:252, 0, 0, 0, 0
0:0:1:252, 1605, 0:0:1:252, 0, 0:0:1:252, 0, 0:0:1:252, 0, 0:0:1:252, 0, 0, 0, 0
0:0:1:253, 1591, 0:0:1:253, 0, 0:0:1:253, 0, 0:0:1:253, 0, 0:0:1:253, 0, 0, 0, 0
0:0:1:253, 1574, 0:0:1:253, 0, 0:0:1:253, 0, 0:0:1:253, 0, 0:0:1:253, 0, 0, 0, 0
0:0:1:254, 1555, 0:0:1:254, 0, 0:0:1:254, 0, 0:0:1:254, 0, 0:0:1:254, 0, 0, 0, 0
0:0:1:254, 1538, 0:0:1:254, 0, 0:0:1:254, 0, 0:0:1:254, 0, 0:0:1:254, 0, 0, 0, 0
0:0:1:254, 1524, 0:0:1:254, 0, 0:0:1:254, 0, 0:0:1:254, 0, 0:0:1:254, 0, 0, 0, 0
0:0:1:254, 1510, 0:0:1:254, 0, 0:0:1:254, 0, 0:0:1:254, 0, 0:0:1:254, 0, 0, 0, 0
0:0:1:255, 1497, 0:0:1:255, 0, 0:0:1:255, 0, 0:0:1:255, 0, 0:0:1:255, 0, 0, 0, 0
0:0:1:255, 1486, 0:0:1:255, 0, 0:0:1:255, 0, 0:0:1:255, 0, 0:0:1:255, 0, 0, 0, 0
0:0:1:255, 1480, 0:0:1:255, 0, 0:0:1:255, 0, 0:0:1:255, 0, 0:0:1:255, 0, 0, 0, 0
0:0:1:255, 1476, 0:0:1:255, 0, 0:0:1:255, 0, 0:0:1:255, 0, 0:0:1:255, 0, 0, 0, 0
0:0:1:255, 1472, 0:0:1:255, 0, 0:0:1:255, 0, 0:0:1:255, 0, 0:0:1:255, 0, 0, 0, 0
0:0:1:257, 1469, 0:0:1:257, 0, 0:0:1:257, 0, 0:0:1:257, 0, 0:0:1:257, 0, 0, 0, 0
0:0:1:257, 1468, 0:0:1:257, 0, 0:0:1:257, 0, 0:0:1:257, 0, 0:0:1:257, 0, 0, 0, 0
0:0:1:258, 1471, 0:0:1:258, 0, 0:0:1:258, 0, 0:0:1:258, 0, 0:0:1:258, 0, 0, 0, 0
0:0:1:258, 1472, 0:0:1:258, 0, 0:0:1:258, 0, 0:0:1:258, 0, 0:0:1:258, 0, 0, 0, 0
0:0:1:259, 1474, 0:0:1:259, 0, 0:0:1:259, 0, 0:0:1:259, 0, 0:0:1:259, 0, 0, 0, 0
0:0:1:259, 1479, 0:0:1:259, 0, 0:0:1:259, 0, 0:0:1:259, 0, 0:0:1:259, 0, 0, 0, 0
0:0:1:259, 1487, 0:0:1:259, 0, 0:0:1:259, 0, 0:0:1:259, 0, 0:0:1:259, 0, 0, 0, 0
0:0:1:260, 1496, 0:0:1:260, 0, 0:0:1:260, 0, 0:0:1:260, 0, 0:0:1:260, 0, 0, 0, 0
0:0:1:260, 1509, 0:0:1:260, 0, 0:0:1:260, 0, 0:0:1:260, 0, 0:0:1:260, 0, 0, 0, 0
0:0:1:261, 1527, 0:0:1:261, 0, 0:0:1:261, 0, 0:0:1:261, 0, 0:0:1:261, 0, 0, 0, 0
0:0:1:261, 1552, 0:0:1:261, 0, 0:0:1:261, 0, 0:0:1:261, 0, 0:0:1:261, 0, 0, 0, 0
0:0:1:261, 1583, 0:0:1:261, 0, 0:0:1:261, 0, 0:0:1:261, 0, 0:0:1:261, 0, 0, 0, 0
0:0:1:262, 1620, 0:0:1:262, 0, 0:0:1:262, 0, 0:0:1:262, 0, 0:0:1:262, 0, 0, 0, 0
0:0:1:262, 1664, 0:0:1:262, 0, 0:0:1:262, 0, 0:0:1:262, 0, 0:0:1:262, 0, 0, 0, 0
0:0:1:262, 1717, 0:0:1:262, 0, 0:0:1:262, 0, 0:0:1:262, 0, 0:0:1:262, 0, 0, 0, 0
0:0:1:263, 1776, 0:0:1:263, 0, 0:0:1:263, 0, 0:0:1:263, 0, 0:0:1:263, 0, 0, 0, 0
0:0:1:263, 1838, 0:0:1:263, 0, 0:0:1:263, 0, 0:0:1:263, 0, 0:0:1:263, 0, 0, 0, 0
0:0:1:263, 1907, 0:0:1:263, 0, 0:0:1:263, 0, 0:0:1:263, 0, 0:0:1:263, 0, 0, 0, 0
0:0:1:263, 1983, 0:0:1:263, 0, 0:0:1:263, 0, 0:0:1:263, 0, 0:0:1:263, 0, 0, 0, 0
0:0:1:263, 2062, 0:0:1:263, 0, 0:0:1:263, 0, 0:0:1:263, 0, 0:0:1:263, 0, 0, 0, 0
0:0:1:264, 2139, 0:0:1:264, 0, 0:0:1:264, 0, 0:0:1:264, 0, 0:0:1:264, 0, 0, 0, 0
0:0:1:265, 2214, 0:0:1:265, 0, 0:0:1:265, 0, 0:0:1:265, 0, 0:0:1:265, 0, 0, 0, 0
0:0:1:265, 2286, 0:0:1:265, 0, 0:0:1:265, 0, 0:0:1:265, 0, 0:0:1:265, 0, 0, 0, 0
0:0:1:266, 2355, 0:0:1:266, 0, 0:0:1:266, 0, 0:0:1:266, 0, 0:0:1:266, 0, 0, 0, 0
0:0:1:266, 2416, 0:0:1:266, 0, 0:0:1:266, 0, 0:0:1:266, 0, 0:0:1:266, 0, 0, 0, 0
0:0:1:266, 2469, 0:0:1:266, 0, 0:0:1:266, 0, 0:0:1:266, 0, 0:0:1:266, 0, 0, 0, 0
0:0:1:267, 2515, 0:0:1:267, 0, 0:0:1:267, 0, 0:0:1:267, 0, 0:0:1:267, 0, 0, 0, 0
0:0:1:267, 2556, 0:0:1:267, 0, 0:0:1:267, 0, 0:0:1:267, 0, 0:0:1:267, 0, 0, 0, 0
0:0:1:267, 2589, 0:0:1:267, 0, 0:0:1:267, 0, 0:0:1:267, 0, 0:0:1:267, 0, 0, 0, 0
0:0:1:268, 2615, 0:0:1:268, 0, 0:0:1:268, 0, 0:0:1:268, 0, 0:0:1:268, 0, 0, 0, 0
0:0:1:268, 2638, 0:0:1:268, 0, 0:0:1:268, 0, 0:0:1:268, 0, 0:0:1:268, 0, 0, 0, 0
0:0:1:268, 2662, 0:0:1:268, 0, 0:0:1:268, 0, 0:0:1:268, 0, 0:0:1:268, 0, 0, 0, 0
0:0:1:268, 2677, 0:0:1:268, 0, 0:0:1:268, 0, 0:0:1:268, 0, 0:0:1:268, 0, 0, 0, 0
0:0:1:269, 2684, 0:0:1:269, 0, 0:0:1:269, 0, 0:0:1:269, 0, 0:0:1:269, 0, 0, 0, 0
0:0:1:270, 2685, 0:0:1:270, 0, 0:0:1:270, 0, 0:0:1:270, 0, 0:0:1:270, 0, 0, 0, 0
0:0:1:270, 2684, 0:0:1:270, 0, 0:0:1:270, 0, 0:0:1:270, 0, 0:0:1:270, 0, 0, 0, 0
0:0:1:271, 2680, 0:0:1:271, 0, 0:0:1:271, 0, 0:0:1:271, 0, 0:0:1:271, 0, 0, 0, 0
0:0:1:271, 2673, 0:0:1:271, 0, 0:0:1:271, 0, 0:0:1:271, 0, 0:0:1:271, 0, 0, 0, 0
0:0:1:272, 2663, 0:0:1:272, 0, 0:0:1:272, 0, 0:0:1:272, 0, 0:0:1:272, 0, 0, 0, 0
0:0:1:272, 2653, 0:0:1:272, 0, 0:0:1:272, 0, 0:0:1:272, 0, 0:0:1:272, 0, 0, 0, 0
0:0:1:273, 2642, 0:0:1:273, 0, 0:0:1:273, 0, 0:0:1:273, 0, 0:0:1:273, 0, 0, 0, 0
0:0:1:273, 2628, 0:0:1:273, 0, 0:0:1:273, 0, 0:0:1:273, 0, 0:0:1:273, 0, 0, 0, 0
0:0:1:273, 2612, 0:0:1:273, 0, 0:0:1:273, 0, 0:0:1:273, 0, 0:0:1:273, 0, 0, 0, 0
0:0:1:273, 2597, 0:0:1:273, 0, 0:0:1:273, 0, 0:0:1:273, 0, 0:0:1:273, 0, 0, 0, 0
0:0:1:275, 2585, 0:0:1:275, 0, 0:0:1:275, 0, 0:0:1:275, 0, 0:0:1:275, 0, 0, 0, 0
0:0:1:275, 2573, 0:0:1:275, 0, 0:0:1:275, 0, 0:0:1:275, 0, 0:0:1:275, 0, 0, 0, 0
0:0:1:276, 2560, 0:0:1:276, 0, 0:0:1:276, 0, 0:0:1:276, 0, 0:0:1:276, 0, 0, 0, 0
0:0:1:276, 2544, 0:0:1:276, 0, 0:0:1:276, 0, 0:0:1:276, 0, 0:0:1:276, 0, 0, 0, 0
0:0:1:276, 2533, 0:0:1:276, 0, 0:0:1:276, 0, 0:0:1:276, 0, 0:0:1:276, 0, 0, 0, 0
0:0:1:277, 2521, 0:0:1:277, 0, 0:0:1:277, 0, 0:0:1:277, 0, 0:0:1:277, 0, 0, 0, 0
0:0:1:277, 2505, 0:0:1:277, 0, 0:0:1:277, 0, 0:0:1:277, 0, 0:0:1:277, 0, 0, 0, 0
0:0:1:277, 2490, 0:0:1:277, 0, 0:0:1:277, 0, 0:0:1:277, 0, 0:0:1:277, 0, 0, 0, 0
0:0:1:278, 2473, 0:0:1:278, 0, 0:0:1:278, 0, 0:0:1:278, 0, 0:0:1:278, 0, 0, 0, 0
0:0:1:278, 2455, 0:0:1:278, 0, 0:0:1:278, 0, 0:0:1:278, 0, 0:0:1:278, 0, 0, 0, 0
0:0:1:278, 2433, 0:0:1:278, 0, 0:0:1:278, 0, 0:0:1:278, 0, 0:0:1:278, 0, 0, 0, 0
0:0:1:279, 2408, 0:0:1:279, 0, 0:0:1:279, 0, 0:0:1:279, 0, 0:0:1:279, 0, 0, 0, 0
0:0:1:279, 2384, 0:0:1:279, 0, 0:0:1:279, 0, 0:0:1:279, 0, 0:0:1:279, 0, 0, 0, 0
0:0:1:279, 2361, 0:0:1:279, 0, 0:0:1:279, 0, 0:0:1:279, 0, 0:0:1:279, 0, 0, 0, 0
0:0:1:280, 2338, 0:0:1:280, 0, 0:0:1:280, 0, 0:0:1:280, 0, 0:0:1:280, 0, 0, 0, 0
0:0:1:281, 2317, 0:0:1:281, 0, 0:0:1:281, 0, 0:0:1:281, 0, 0:0:1:281, 0, 0, 0, 0
0:0:1:281, 2300, 0:0:1:281, 0, 0:0:1:281, 0, 0:0:1:281, 0, 0:0:1:281, 0, 0, 0, 0
0:0:1:282, 2285, 0:0:1:282, 0, 0:0:1:282, 0, 0:0:1:282, 0, 0:0:1:282, 0, 0, 0, 0
0:0:1:282, 2271, 0:0:1:282, 0, 0:0:1:282, 0, 0:0:1:282, 0, 0:0:1:282, 0, 0, 0, 0
0:0:1:282, 2254, 0:0:1:282, 0, 0:0:1:282, 0, 0:0:1:282, 0, 0:0:1:282, 0, 0, 0, 0
0:0:1:282, 2240, 0:0:1:282, 0, 0:0:1:282, 0, 0:0:1:282, 0, 0:0:1:282, 0, 0, 0, 0
0:0:1:284, 2227, 0:0:1:284, 0, 0:0:1:284, 0, 0:0:1:284, 0, 0:0:1:284, 0, 0, 0, 0
0:0:1:284, 2215, 0:0:1:284, 0, 0:0:1:284, 0, 0:0:1:284, 0, 0:0:1:284, 0, 0, 0, 0
0:0:1:284, 2200, 0:0:1:284, 0, 0:0:1:284, 0, 0:0:1:284, 0, 0:0:1:284, 0, 0, 0, 0
0:0:1:285, 2186, 0:0:1:285, 0, 0:0:1:285, 0, 0:0:1:285, 0, 0:0:1:285, 0, 0, 0, 0
0:0:1:285, 2173, 0:0:1:285, 0, 0:0:1:285, 0, 0:0:1:285, 0, 0:0:1:285, 0, 0, 0, 0
0:0:1:286, 2160, 0:0:1:286, 0, 0:0:1:286, 0, 0:0:1:286, 0, 0:0:1:286, 0, 0, 0, 0
0:0:1:286, 2144, 0:0:1:286, 0, 0:0:1:286, 0, 0:0:1:286, 0, 0:0:1:286, 0, 0, 0, 0
0:0:1:287, 2127, 0:0:1:287, 0, 0:0:1:287, 0, 0:0:1:287, 0, 0:0:1:287, 0, 0, 0, 0
0:0:1:287, 2110, 0:0:1:287, 0, 0:0:1:287, 0, 0:0:1:287, 0, 0:0:1:287, 0, 0, 0, 0
0:0:1:287, 2094, 0:0:1:287, 0, 0:0:1:287, 0, 0:0:1:287, 0, 0:0:1:287, 0, 0, 0, 0
0:0:1:287, 2077, 0:0:1:287, 0, 0:0:1:287, 0, 0:0:1:287, 0, 0:0:1:287, 0, 0, 0, 0
0:0:1:287, 2057, 0:0:1:287, 0, 0:0:1:287, 0, 0:0:1:287, 0, 0:0:1:287, 0, 0, 0, 0
0:0:1:288, 2038, 0:0:1:288, 0, 0:0:1:288, 0, 0:0:1:288, 0, 0:0:1:288, 0, 0, 0, 0
0:0:1:288, 2022, 0:0:1:288, 0, 0:0:1:288, 0, 0:0:1:288, 0, 0:0:1:288, 0, 0, 0, 0
0:0:1:289, 2008, 0:0:1:289, 0, 0:0:1:289, 0, 0:0:1:289, 0, 0:0:1:289, 0, 0, 0, 0
0:0:1:289, 2000, 0:0:1:289, 0, 0:0:1:289, 0, 0:0:1:289, 0, 0:0:1:289, 0, 0, 0, 0
0:0:1:289, 1998, 0:0:1:289, 0, 0:0:1:289, 0, 0:0:1:289, 0, 0:0:1:289, 0, 0, 0, 0
0:0:1:290, 2004, 0:0:1:290, 0, 0:0:1:290, 0, 0:0:1:290, 0, 0:0:1:290, 0, 0, 0, 0
0:0:1:290, 2013, 0:0:1:290, 0, 0:0:1:290, 0, 0:0:1:290, 0, 0:0:1:290, 0, 0, 0, 0
0:0:1:290, 2024, 0:0:1:290, 0, 0:0:1:290, 0, 0:0:1:290, 0, 0:0:1:290, 0, 0, 0, 0
0:0:1:291, 2037, 0:0:1:291, 0, 0:0:1:291, 0, 0:0:1:291, 0, 0:0:1:291, 0, 0, 0, 0
0:0:1:291, 2052, 0:0:1:291, 0, 0:0:1:291, 0, 0:0:1:291, 0, 0:0:1:291, 0, 0, 0, 0
0:0:1:291, 2069, 0:0:1:291, 0, 0:0:1:291, 0, 0:0:1:291, 0, 0:0:1:291, 0, 0, 0, 0
0:0:1:292, 2082, 0:0:1:292, 0, 0:0:1:292, 0, 0:0:1:292, 0, 0:0:1:292, 0, 0, 0, 0
0:0:1:292, 2096, 0:0:1:292, 0, 0:0:1:292, 0, 0:0:1:292, 0, 0:0:1:292, 0, 0, 0, 0
0:0:1:292, 2109, 0:0:1:292, 0, 0:0:1:292, 0, 0:0:1:292, 0, 0:0:1:292, 0, 0, 0, 0
0:0:1:293, 2121, 0:0:1:293, 0, 0:0:1:293, 0, 0:0:1:293, 0, 0:0:1:293, 0, 0, 0, 0
0:0:1:293, 2128, 0:0:1:293, 0, 0:0:1:293, 0, 0:0:1:293, 0, 0:0:1:293, 0, 0, 0, 0
0:0:1:294, 2132, 0:0:1:294, 0, 0:0:1:294, 0, 0:0:1:294, 0, 0:0:1:294, 0, 0, 0, 0
0:0:1:294, 2136, 0:0:1:294, 0, 0:0:1:294, 0, 0:0:1:294, 0, 0:0:1:294, 0, 0, 0, 0
0:0:1:295, 2141, 0:0:1:295, 0, 0:0:1:295, 0, 0:0:1:295, 0, 0:0:1:295, 0, 0, 0, 0
0:0:1:295, 2143, 0:0:1:295, 0, 0:0:1:295, 0, 0:0:1:295, 0, 0:0:1:295, 0, 0, 0, 0
0:0:1:296, 2141, 0:0:1:296, 0, 0:0:1:296, 0, 0:0:1:296, 0, 0:0:1:296, 0, 0, 0, 0
0:0:1:296, 2138, 0:0:1:296, 0, 0:0:1:296, 0, 0:0:1:296, 0, 0:0:1:296, 0, 0, 0, 0
0:0:1:296, 2134, 0:0:1:296, 0, 0:0:1:296, 0, 0:0:1:296, 0, 0:0:1:296, 0, 0, 0, 0
0:0:1:296, 2128, 0:0:1:296, 0, 0:0:1:296, 0, 0:0:1:296, 0, 0:0:1:296, 0, 0, 0, 0
0:0:1:298, 2119, 0:0:1:298, 0, 0:0:1:298, 0, 0:0:1:298, 0, 0:0:1:298, 0, 0, 0, 0
0:0:1:298, 2110, 0:0:1:298, 0, 0:0:1:298, 0, 0:0:1:298, 0, 0:0:1:298, 0, 0, 0, 0
0:0:1:299, 2100, 0:0:1:299, 0, 0:0:1:299, 0, 0:0:1:299, 0, 0:0:1:299, 0, 0, 0, 0
0:0:1:299, 2092, 0:0:1:299, 0, 0:0:1:299, 0, 0:0:1:299, 0, 0:0:1:299, 0, 0, 0, 0
0:0:1:299, 2082, 0:0:1:299, 0, 0:0:1:299, 0, 0:0:1:299, 0, 0:0:1:299, 0, 0, 0, 0
0:0:1:300, 2073, 0:0:1:300, 0, 0:0:1:300, 0, 0:0:1:300, 0, 0:0:1:300, 0, 0, 0, 0
0:0:1:300, 2064, 0:0:1:300, 0, 0:0:1:300, 0, 0:0:1:300, 0, 0:0:1:300, 0, 0, 0, 0
0:0:1:300, 2057, 0:0:1:300, 0, 0:0:1:300, 0, 0:0:1:300, 0, 0:0:1:300, 0, 0, 0, 0
0:0:1:301, 2048, 0:0:1:301, 0, 0:0:1:301, 0, 0:0:1:301, 0, 0:0:1:301, 0, 0, 0, 0
0:0:1:301, 2037, 0:0:1:301, 0, 0:0:1:301, 0, 0:0:1:301, 0, 0:0:1:301, 0, 0, 0, 0
0:0:1:303, 2025, 0:0:1:303, 0, 0:0:1:303, 0, 0:0:1:303, 0, 0:0:1:303, 0, 0, 0, 0
0:0:1:303, 2015, 0:0:1:303, 0, 0:0:1:303, 0, 0:0:1:303, 0, 0:0:1:303, 0, 0, 0, 0
0:0:1:304, 2003, 0:0:1:304, 0, 0:0:1:304, 0, 0:0:1:304, 0, 0:0:1:304, 0, 0, 0, 0
0:0:1:304, 1990, 0:0:1:304, 0, 0:0:1:304, 0, 0:0:1:304, 0, 0:0:1:304, 0, 0, 0, 0
0:0:1:304, 1978, 0:0:1:304, 0, 0:0:1:304, 0, 0:0:1:304, 0, 0:0:1:304, 0, 0, 0, 0
0:0:1:305, 1969, 0:0:1:305, 0, 0:0:1:305, 0, 0:0:1:305, 0, 0:0:1:305, 0, 0, 0, 0
0:0:1:306, 1961, 0:0:1:306, 0, 0:0:1:306, 0, 0:0:1:306, 0, 0:0:1:306, 0, 0, 0, 0
0:0:1:306, 1950, 0:0:1:306, 0, 0:0:1:306, 0, 0:0:1:306, 0, 0:0:1:306, 0, 0, 0, 0
0:0:1:307, 1939, 0:0:1:307, 0, 0:0:1:307, 0, 0:0:1:307, 0, 0:0:1:307, 0, 0, 0, 0
0:0:1:307, 1929, 0:0:1:307, 0, 0:0:1:307, 0, 0:0:1:307, 0, 0:0:1:307, 0, 0, 0, 0
0:0:1:309, 1921, 0:0:1:309, 0, 0:0:1:309, 0, 0:0:1:309, 0, 0:0:1:309, 0, 0, 0, 0
0:0:1:309, 1913, 0:0:1:309, 0, 0:0:1:309, 0, 0:0:1:309, 0, 0:0:1:309, 0, 0, 0, 0
0:0:1:310, 1905, 0:0:1:310, 0, 0:0:1:310, 0, 0:0:1:310, 0, 0:0:1:310, 0, 0, 0, 0
0:0:1:310, 1898, 0:0:1:310, 0, 0:0:1:310, 0, 0:0:1:310, 0, 0:0:1:310, 0, 0, 0, 0
0:0:1:311, 1892, 0:0:1:311, 0, 0:0:1:311, 0, 0:0:1:311, 0, 0:0:1:311, 0, 0, 0, 0
0:0:1:311, 1882, 0:0:1:311, 0, 0:0:1:311, 0, 0:0:1:311, 0, 0:0:1:311, 0, 0, 0, 0
0:0:1:311, 1869, 0:0:1:311, 0, 0:0:1:311, 0, 0:0:1:311, 0, 0:0:1:311, 0, 0, 0, 0
0:0:1:312, 1854, 0:0:1:312, 0, 0:0:1:312, 0, 0:0:1:312, 0, 0:0:1:312, 0, 0, 0, 0
0:0:1:312, 1841, 0:0:1:312, 0, 0:0:1:312, 0, 0:0:1:312, 0, 0:0:1:312, 0, 0, 0, 0
0:0:1:312, 1827, 0:0:1:312, 0, 0:0:1:312, 0, 0:0:1:312, 0, 0:0:1:312, 0, 0, 0, 0
0:0:1:313, 1810, 0:0:1:313, 0, 0:0:1:313, 0, 0:0:1:313, 0, 0:0:1:313, 0, 0, 0, 0
0:0:1:313, 1794, 0:0:1:313, 0, 0:0:1:313, 0, 0:0:1:313, 0, 0:0:1:313, 0, 0, 0, 0
0:0:1:313, 1780, 0:0:1:313, 0, 0:0:1:313, 0, 0:0:1:313, 0, 0:0:1:313, 0, 0, 0, 0
0:0:1:314, 1768, 0:0:1:314, 0, 0:0:1:314, 0, 0:0:1:314, 0, 0:0:1:314, 0, 0, 0, 0
0:0:1:314, 1754, 0:0:1:314, 0, 0:0:1:314, 0, 0:0:1:314, 0, 0:0:1:314, 0, 0, 0, 0
0:0:1:314, 1739, 0:0:1:314, 0, 0:0:1:314, 0, 0:0:1:314, 0, 0:0:1:314, 0, 0, 0, 0
0:0:1:314, 1724, 0:0:1:314, 0, 0:0:1:314, 0, 0:0:1:314, 0, 0:0:1:314, 0, 0, 0, 0
0:0:1:315, 1709, 0:0:1:315, 0, 0:0:1:315, 0, 0:0:1:315, 0, 0:0:1:315, 0, 0, 0, 0
0:0:1:315, 1690, 0:0:1:315, 0, 0:0:1:315, 0, 0:0:1:315, 0, 0:0:1:315, 0, 0, 0, 0
0:0:1:315, 1670, 0:0:1:315, 0, 0:0:1:315, 0, 0:0:1:315, 0, 0:0:1:315, 0, 0, 0, 0
0:0:1:317, 1649, 0:0:1:317, 0, 0:0:1:317, 0, 0:0:1:317, 0, 0:0:1:317, 0, 0, 0, 0
0:0:1:317, 1630, 0:0:1:317, 0, 0:0:1:317, 0, 0:0:1:317, 0, 0:0:1:317, 0, 0, 0, 0
0:0:1:317, 1611, 0:0:1:317, 0, 0:0:1:317, 0, 0:0:1:317, 0, 0:0:1:317, 0, 0, 0, 0
0:0:1:318, 1592, 0:0:1:318, 0, 0:0:1:318, 0, 0:0:1:318, 0, 0:0:1:318, 0, 0, 0, 0
0:0:1:319, 1579, 0:0:1:319, 0, 0:0:1:319, 0, 0:0:1:319, 0, 0:0:1:319, 0, 0, 0, 0
0:0:1:319, 1569, 0:0:1:319, 0, 0:0:1:319, 0, 0:0:1:319, 0, 0:0:1:319, 0, 0, 0, 0
0:0:1:320, 1560, 0:0:1:320, 0, 0:0:1:320, 0, 0:0:1:320, 0, 0:0:1:320, 0, 0, 0, 0
0:0:1:320, 1549, 0:0:1:320, 0, 0:0:1:320, 0, 0:0:1:320, 0, 0:0:1:320, 0, 0, 0, 0
0:0:1:320, 1540, 0:0:1:320, 0, 0:0:1:320, 0, 0:0:1:320, 0, 0:0:1:320, 0, 0, 0, 0
0:0:1:320, 1531, 0:0:1:320, 0, 0:0:1:320, 0, 0:0:1:320, 0, 0:0:1:320, 0, 0, 0, 0
0:0:1:320, 1522, 0:0:1:320, 0, 0:0:1:320, 0, 0:0:1:320, 0, 0:0:1:320, 0, 0, 0, 0
0:0:1:322, 1514, 0:0:1:322, 0, 0:0:1:322, 0, 0:0:1:322, 0, 0:0:1:322, 0, 0, 0, 0
0:0:1:322, 1507, 0:0:1:322, 0, 0:0:1:322, 0, 0:0:1:322, 0, 0:0:1:322, 0, 0, 0, 0
0:0:1:323, 1503, 0:0:1:323, 0, 0:0:1:323, 0, 0:0:1:323, 0, 0:0:1:323, 0, 0, 0, 0
0:0:1:323, 1502, 0:0:1:323, 0, 0:0:1:323, 0, 0:0:1:323, 0, 0:0:1:323, 0, 0, 0, 0
0:0:1:324, 1501, 0:0:1:324, 0, 0:0:1:324, 0, 0:0:1:324, 0, 0:0:1:324, 0, 0, 0, 0
0:0:1:324, 1500, 0:0:1:324, 0, 0:0:1:324, 0, 0:0:1:324, 0, 0:0:1:324, 0, 0, 0, 0
0:0:1:324, 1500, 0:0:1:324, 0, 0:0:1:324, 0, 0:0:1:324, 0, 0:0:1:324, 0, 0, 0, 0
0:0:1:325, 1501, 0:0:1:325, 0, 0:0:1:325, 0, 0:0:1:325, 0, 0:0:1:325, 0, 0, 0, 0
0:0:1:325, 1500, 0:0:1:325, 0, 0:0:1:325, 0, 0:0:1:325, 0, 0:0:1:325, 0, 0, 0, 0
0:0:1:325, 1495, 0:0:1:325, 0, 0:0:1:325, 0, 0:0:1:325, 0, 0:0:1:325, 0, 0, 0, 0
0:0:1:325, 1490, 0:0:1:325, 0, 0:0:1:325, 0, 0:0:1:325, 0, 0:0:1:325, 0, 0, 0, 0
0:0:1:326, 1486, 0:0:1:326, 0, 0:0:1:326, 0, 0:0:1:326, 0, 0:0:1:326, 0, 0, 0, 0
0:0:1:326, 1483, 0:0:1:326, 0, 0:0:1:326, 0, 0:0:1:326, 0, 0:0:1:326, 0, 0, 0, 0
0:0:1:326, 1481, 0:0:1:326, 0, 0:0:1:326, 0, 0:0:1:326, 0, 0:0:1:326, 0, 0, 0, 0
0:0:1:327, 1484, 0:0:1:327, 0, 0:0:1:327, 0, 0:0:1:327, 0, 0:0:1:327, 0, 0, 0, 0
0:0:1:327, 1492, 0:0:1:327, 0, 0:0:1:327, 0, 0:0:1:327, 0, 0:0:1:327, 0, 0, 0, 0
0:0:1:327, 1507, 0:0:1:327, 0, 0:0:1:327, 0, 0:0:1:327, 0, 0:0:1:327, 0, 0, 0, 0
0:0:1:327, 1525, 0:0:1:327, 0, 0:0:1:327, 0, 0:0:1:327, 0, 0:0:1:327, 0, 0, 0, 0
0:0:1:329, 1550, 0:0:1:329, 0, 0:0:1:329, 0, 0:0:1:329, 0, 0:0:1:329, 0, 0, 0, 0
0:0:1:329, 1583, 0:0:1:329, 0, 0:0:1:329, 0, 0:0:1:329, 0, 0:0:1:329, 0, 0, 0, 0
0:0:1:329, 1626, 0:0:1:329, 0, 0:0:1:329, 0, 0:0:1:329, 0, 0:0:1:329, 0, 0, 0, 0
0:0:1:330, 1674, 0:0:1:330, 0, 0:0:1:330, 0, 0:0:1:330, 0, 0:0:1:330, 0, 0, 0, 0
0:0:1:330, 1726, 0:0:1:330, 0, 0:0:1:330, 0, 0:0:1:330, 0, 0:0:1:330, 0, 0, 0, 0
0:0:1:330, 1785, 0:0:1:330, 0, 0:0:1:330, 0, 0:0:1:330, 0, 0:0:1:330, 0, 0, 0, 0
0:0:1:330, 1851, 0:0:1:330, 0, 0:0:1:330, 0, 0:0:1:330, 0, 0:0:1:330, 0, 0, 0, 0
0:0:1:331, 1920, 0:0:1:331, 0, 0:0:1:331, 0, 0:0:1:331, 0, 0:0:1:331, 0, 0, 0, 0
0:0:1:331, 1989, 0:0:1:331, 0, 0:0:1:331, 0, 0:0:1:331, 0, 0:0:1:331, 0, 0, 0, 0
0:0:1:331, 2062, 0:0:1:331, 0, 0:0:1:331, 0, 0:0:1:331, 0, 0:0:1:331, 0, 0, 0, 0
0:0:1:332, 2135, 0:0:1:332, 0, 0:0:1:332, 0, 0:0:1:332, 0, 0:0:1:332, 0, 0, 0, 0
0:0:1:332, 2205, 0:0:1:332, 0, 0:0:1:332, 0, 0:0:1:332, 0, 0:0:1:332, 0, 0, 0, 0
0:0:1:333, 2269, 0:0:1:333, 0, 0:0:1:333, 0, 0:0:1:333, 0, 0:0:1:333, 0, 0, 0, 0
0:0:1:333, 2329, 0:0:1:333, 0, 0:0:1:333, 0, 0:0:1:333, 0, 0:0:1:333, 0, 0, 0, 0
0:0:1:333, 2384, 0:0:1:333, 0, 0:0:1:333, 0, 0:0:1:333, 0, 0:0:1:333, 0, 0, 0, 0
